id,date,score,target
1071,2020-03-06,444,1
1072,2020-01-01,364,1
1073,2020-03-15,496,1
1074,2020-03-19,468,1
1075,2020-01-17,404,1
1076,2020-02-19,501,1
1077,2020-01-18,427,1
1078,2020-01-22,491,1
1079,2020-01-14,490,1
1080,2020-01-02,438,1
1081,2020-02-03,524,1
1082,2020-03-12,487,1
1083,2020-03-26,531,1
1084,2020-01-20,447,1
1085,2020-01-17,534,1
1086,2020-01-02,445,1
1087,2020-03-02,490,1
1088,2020-01-02,457,1
1089,2020-02-24,432,1
1090,2020-02-18,362,1
1091,2020-02-28,506,1
1092,2020-01-05,451,1
1093,2020-02-26,403,1
1094,2020-02-03,523,1
1095,2020-02-05,392,1
1096,2020-01-12,496,1
1097,2020-02-08,419,1
1098,2020-02-18,433,1
1099,2020-03-03,439,1
1100,2020-03-01,380,1
1101,2020-03-19,451,1
1102,2020-03-15,483,1
1103,2020-02-27,369,1
1104,2020-02-22,441,1
1105,2020-03-14,444,1
1106,2020-01-01,456,1
1107,2020-01-31,463,1
1108,2020-03-04,411,1
1109,2020-01-28,519,1
1110,2020-01-19,417,1
1111,2020-01-23,399,1
1112,2020-02-14,462,1
1113,2020-01-13,473,1
1114,2020-03-21,515,1
1115,2020-02-28,448,1
1116,2020-02-06,441,1
1117,2020-02-05,450,1
1118,2020-01-18,419,1
1119,2020-03-06,456,1
1120,2020-02-23,438,1
1121,2020-01-04,438,1
1122,2020-02-01,411,1
1123,2020-03-20,497,1
1124,2020-03-24,488,1
1125,2020-03-10,376,1
1126,2020-03-04,489,1
1127,2020-03-15,461,1
1128,2020-02-28,403,1
1129,2020-02-24,422,1
1130,2020-01-29,506,1
1131,2020-03-18,488,1
1132,2020-02-06,440,1
1133,2020-01-26,435,1
1134,2020-02-25,475,1
1135,2020-01-28,456,1
1136,2020-03-20,500,1
1137,2020-01-17,519,1
1138,2020-03-18,536,1
1139,2020-02-20,408,1
1140,2020-02-08,399,1
1141,2020-02-26,469,1
1142,2020-03-22,377,1
1143,2020-02-04,539,1
1144,2020-01-25,426,1
1145,2020-02-17,448,1
1146,2020-01-28,487,1
1147,2020-02-29,449,1
1148,2020-02-28,410,1
1149,2020-03-04,471,1
1150,2020-01-13,432,1
1151,2020-03-15,504,1
1152,2020-02-25,417,1
1153,2020-02-14,444,1
1154,2020-03-28,502,1
1155,2020-02-18,359,1
1156,2020-02-14,504,1
1157,2020-02-14,465,1
1158,2020-03-30,414,1
1159,2020-01-25,409,1
1160,2020-03-13,355,1
1161,2020-02-08,460,1
1162,2020-03-28,472,1
1163,2020-01-02,458,1
1164,2020-03-02,454,1
1165,2020-01-24,428,1
1166,2020-03-22,480,1
1167,2020-01-16,406,1
1168,2020-03-22,466,1
1169,2020-01-20,437,1
1170,2020-02-09,450,1
1171,2020-03-22,409,1
1172,2020-03-22,408,1
1173,2020-03-05,428,1
1174,2020-03-18,458,1
1175,2020-03-16,453,1
1176,2020-03-14,422,1
1177,2020-01-14,482,1
1178,2020-02-07,449,1
1179,2020-02-09,458,1
1180,2020-02-09,410,1
1181,2020-03-24,483,1
1182,2020-02-15,453,1
1183,2020-03-19,462,1
1184,2020-03-17,468,1
1185,2020-02-27,484,1
1186,2020-03-30,441,1
1187,2020-03-22,527,1
1188,2020-02-13,375,1
1189,2020-01-19,418,1
1190,2020-03-02,498,1
1191,2020-03-03,436,1
1192,2020-03-12,498,1
1193,2020-03-09,489,1
1194,2020-02-05,489,1
1195,2020-02-21,484,1
1196,2020-02-22,401,1
1197,2020-02-04,539,1
1198,2020-02-03,438,1
1199,2020-01-07,568,1
1200,2020-01-22,577,1
1201,2020-03-28,507,1
1202,2020-01-23,503,1
1203,2020-02-26,516,1
1204,2020-03-09,510,1
1205,2020-02-12,480,1
1206,2020-02-02,461,1
1207,2020-03-16,433,1
1208,2020-03-05,412,1
1209,2020-01-18,491,1
1210,2020-02-12,389,1
1211,2020-03-15,446,1
1212,2020-02-22,492,1
1213,2020-03-28,452,1
1214,2020-01-05,504,1
1215,2020-02-27,451,1
1216,2020-01-20,487,1
1217,2020-01-25,437,1
1218,2020-02-08,421,1
1219,2020-02-23,525,1
1220,2020-03-21,396,1
1221,2020-03-10,481,1
1222,2020-01-26,507,1
1223,2020-02-21,452,1
1224,2020-03-26,396,1
1225,2020-03-20,399,1
1226,2020-02-17,455,1
1227,2020-03-28,474,1
1228,2020-02-06,455,1
1229,2020-02-17,402,1
1230,2020-01-18,360,1
1231,2020-02-26,437,1
1232,2020-01-16,438,1
1233,2020-03-19,446,1
1234,2020-02-02,478,1
1235,2020-01-31,397,1
1236,2020-01-28,457,1
1237,2020-01-13,492,1
1238,2020-02-23,523,1
1239,2020-03-19,467,1
1240,2020-01-29,417,1
1241,2020-03-30,498,1
1242,2020-02-23,369,1
1243,2020-02-07,402,1
1244,2020-01-11,399,1
1245,2020-02-06,505,1
1246,2020-02-06,447,1
1247,2020-02-20,379,1
1248,2020-01-04,477,1
1249,2020-01-09,407,1
1250,2020-02-19,420,1
1251,2020-01-28,494,1
1252,2020-02-12,400,1
1253,2020-02-28,406,1
1254,2020-03-20,397,1
1255,2020-03-24,501,1
1256,2020-02-03,489,1
1257,2020-01-15,427,1
1258,2020-01-14,494,1
1259,2020-01-14,547,1
1260,2020-01-24,478,1
1261,2020-01-18,460,1
1262,2020-02-12,411,1
1263,2020-01-15,453,1
1264,2020-03-18,518,1
1265,2020-02-19,383,1
1266,2020-03-31,483,1
1267,2020-03-21,410,1
1268,2020-02-13,436,1
1269,2020-01-02,376,1
1270,2020-01-12,556,1
1271,2020-01-04,372,1
1272,2020-02-25,519,1
1273,2020-03-06,458,1
1274,2020-02-06,443,1
1275,2020-02-22,499,1
1276,2020-03-01,430,1
1277,2020-01-22,512,1
1278,2020-03-05,407,1
1279,2020-01-01,353,1
1280,2020-03-29,508,1
1281,2020-01-06,374,1
1282,2020-03-18,447,1
1283,2020-02-20,493,1
1284,2020-02-21,472,1
1285,2020-02-11,426,1
1286,2020-01-01,405,1
1287,2020-03-28,392,1
1288,2020-01-25,456,1
1289,2020-01-24,486,1
1290,2020-03-11,425,1
1291,2020-03-28,399,1
1292,2020-01-11,408,1
1293,2020-03-09,431,1
1294,2020-03-28,441,1
1295,2020-03-13,438,1
1296,2020-02-22,434,1
1297,2020-02-12,448,1
1298,2020-03-12,380,1
1299,2020-03-10,500,1
1300,2020-01-27,466,1
1301,2020-03-14,457,1
1302,2020-01-03,403,1
1303,2020-02-18,505,1
1304,2020-01-18,372,1
1305,2020-01-08,438,1
1306,2020-03-04,377,1
1307,2020-01-05,425,1
1308,2020-02-19,408,1
1309,2020-03-15,444,1
1310,2020-03-28,486,1
1311,2020-03-14,402,1
1312,2020-01-27,441,1
1313,2020-01-22,408,1
1314,2020-01-05,531,1
1315,2020-01-13,451,1
1316,2020-01-19,517,1
1317,2020-01-02,490,1
1318,2020-01-03,495,1
1319,2020-03-01,528,1
1320,2020-02-05,452,1
1321,2020-01-22,360,1
1322,2020-02-16,425,1
1323,2020-02-29,368,1
1324,2020-03-28,485,1
1325,2020-03-07,461,1
1326,2020-02-02,481,1
1327,2020-02-11,482,1
1328,2020-03-01,495,1
1329,2020-01-22,455,1
1330,2020-02-25,446,1
1331,2020-03-03,478,1
1332,2020-03-08,504,1
1333,2020-01-10,529,1
1334,2020-01-07,425,1
1335,2020-02-03,435,1
1336,2020-03-26,493,1
1337,2020-03-26,457,1
1338,2020-02-23,450,1
1339,2020-02-19,436,1
1340,2020-02-11,444,1
1341,2020-02-03,425,1
1342,2020-02-10,475,1
1343,2020-01-06,537,1
1344,2020-02-18,462,1
1345,2020-01-13,415,1
1346,2020-02-21,403,1
1347,2020-02-24,465,1
1348,2020-01-16,469,1
1349,2020-01-16,461,1
1350,2020-03-11,384,1
1351,2020-02-27,426,1
1352,2020-02-05,453,1
1353,2020-03-11,371,1
1354,2020-01-24,502,1
1355,2020-03-14,531,1
1356,2020-01-20,472,1
1357,2020-01-16,513,1
1358,2020-01-17,421,1
1359,2020-02-16,467,1
1360,2020-03-18,350,1
1361,2020-03-16,425,1
1362,2020-03-29,537,1
1363,2020-02-24,516,1
1364,2020-01-15,443,1
1365,2020-03-09,462,1
1366,2020-02-21,494,1
1367,2020-01-03,582,1
1368,2020-01-20,415,1
1369,2020-01-16,414,1
1370,2020-01-09,453,1
1371,2020-02-03,437,1
1372,2020-02-20,450,1
1373,2020-02-13,464,1
1374,2020-03-31,469,1
1375,2020-01-31,412,1
1376,2020-01-06,482,1
1377,2020-03-12,450,1
1378,2020-01-29,446,1
1379,2020-02-26,390,1
1380,2020-03-13,449,1
1381,2020-01-09,416,1
1382,2020-02-13,458,1
1383,2020-02-13,320,1
1384,2020-02-27,435,1
1385,2020-02-06,506,1
1386,2020-03-27,460,1
1387,2020-03-24,522,1
1388,2020-01-01,467,1
1389,2020-02-22,486,1
1390,2020-02-21,540,1
1391,2020-03-01,440,1
1392,2020-03-22,408,1
1393,2020-02-05,466,1
1394,2020-02-14,452,1
1395,2020-03-28,496,1
1396,2020-03-10,480,1
1397,2020-01-12,423,1
1398,2020-02-26,453,1
1399,2020-03-08,449,1
1400,2020-03-12,474,1
1401,2020-03-10,450,1
1402,2020-01-28,448,1
1403,2020-01-30,492,1
1404,2020-01-30,427,1
1405,2020-02-17,418,1
1406,2020-03-23,454,1
1407,2020-02-28,490,1
1408,2020-03-23,468,1
1409,2020-02-16,422,1
1410,2020-02-18,415,1
1411,2020-01-14,412,1
1412,2020-02-29,468,1
1413,2020-03-27,446,1
1414,2020-02-25,457,1
1415,2020-01-23,466,1
1416,2020-02-12,455,1
1417,2020-03-19,419,1
1418,2020-01-02,435,1
1419,2020-01-11,409,1
1420,2020-02-04,390,1
1421,2020-01-14,383,1
1422,2020-01-22,392,1
1423,2020-02-20,510,1
1424,2020-02-13,518,1
1425,2020-03-31,445,1
1426,2020-03-22,460,1
1427,2020-02-15,558,1
1428,2020-03-07,418,1
1429,2020-02-20,441,1
1430,2020-03-01,433,1
1431,2020-02-10,447,1
1432,2020-03-07,440,1
1433,2020-01-22,506,1
1434,2020-03-13,429,1
1435,2020-01-06,461,1
1436,2020-01-12,415,1
1437,2020-03-25,429,1
1438,2020-01-15,495,1
1439,2020-02-24,444,1
1440,2020-02-22,382,1
1441,2020-01-24,419,1
1442,2020-01-23,508,1
1443,2020-03-03,422,1
1444,2020-02-12,452,1
1445,2020-01-23,421,1
1446,2020-01-01,405,1
1447,2020-03-31,405,1
1448,2020-01-21,433,1
1449,2020-03-17,493,1
1450,2020-01-01,467,1
1451,2020-02-18,457,1
1452,2020-02-01,502,1
1453,2020-03-31,373,1
1454,2020-01-30,465,1
1455,2020-02-08,423,1
1456,2020-03-03,488,1
1457,2020-03-07,453,1
1458,2020-03-25,473,1
1459,2020-02-13,385,1
1460,2020-03-12,518,1
1461,2020-02-12,499,1
1462,2020-01-24,464,1
1463,2020-01-26,473,1
1464,2020-03-18,395,1
1465,2020-02-04,419,1
1466,2020-02-06,409,1
1467,2020-03-14,444,1
1468,2020-02-06,437,1
1469,2020-01-23,496,1
1470,2020-03-09,481,1
1471,2020-03-05,490,1
1472,2020-01-18,472,1
1473,2020-03-23,422,1
1474,2020-03-06,442,1
1475,2020-03-28,459,1
1476,2020-01-09,502,1
1477,2020-01-08,526,1
1478,2020-02-04,398,1
1479,2020-03-03,416,1
1480,2020-03-09,400,1
1481,2020-03-07,394,1
1482,2020-03-06,471,1
1483,2020-01-02,416,1
1484,2020-03-20,450,1
1485,2020-02-06,445,1
1486,2020-01-31,396,1
1487,2020-03-14,478,1
1488,2020-01-25,455,1
1489,2020-02-29,469,1
1490,2020-01-12,508,1
1491,2020-01-16,405,1
1492,2020-02-26,458,1
1493,2020-02-13,429,1
1494,2020-01-26,393,1
1495,2020-01-23,434,1
1496,2020-03-05,460,1
1497,2020-03-18,406,1
1498,2020-02-11,447,1
1499,2020-03-19,405,1
1500,2020-03-07,434,1
1501,2020-02-21,494,1
1502,2020-01-22,507,1
1503,2020-03-13,434,1
1504,2020-02-23,444,1
1505,2020-01-05,502,1
1506,2020-02-07,394,1
1507,2020-02-10,446,1
1508,2020-01-10,444,1
1509,2020-02-22,420,1
1510,2020-03-02,505,1
1511,2020-02-05,409,1
1512,2020-03-12,471,1
1513,2020-01-20,477,1
1514,2020-02-03,428,1
1515,2020-03-29,433,1
1516,2020-03-27,460,1
1517,2020-02-21,482,1
1518,2020-02-23,355,1
1519,2020-02-02,453,1
1520,2020-03-08,490,1
1521,2020-03-22,542,1
1522,2020-03-01,461,1
1523,2020-02-12,422,1
1524,2020-02-19,500,1
1525,2020-01-17,473,1
1526,2020-02-25,468,1
1527,2020-03-03,442,1
1528,2020-02-26,491,1
1529,2020-03-06,501,1
1530,2020-01-26,393,1
1531,2020-03-29,394,1
1532,2020-01-27,439,1
1533,2020-03-22,403,1
1534,2020-01-20,468,1
1535,2020-02-28,420,1
1536,2020-02-28,480,1
1537,2020-03-25,485,1
1538,2020-01-24,439,1
1539,2020-02-11,477,1
1540,2020-02-06,530,1
1541,2020-03-12,426,1
1542,2020-03-18,413,1
1543,2020-03-07,452,1
1544,2020-02-11,462,1
1545,2020-03-05,437,1
1546,2020-03-03,452,1
1547,2020-01-21,411,1
1548,2020-03-19,484,1
1549,2020-03-26,406,1
1550,2020-02-20,464,1
1551,2020-03-26,495,1
1552,2020-01-29,438,1
1553,2020-03-10,506,1
1554,2020-02-05,562,1
1555,2020-02-28,389,1
1556,2020-01-21,477,1
1557,2020-01-15,507,1
1558,2020-01-23,495,1
1559,2020-02-09,403,1
1560,2020-03-26,475,1
1561,2020-03-01,448,1
1562,2020-01-22,450,1
1563,2020-03-30,441,1
1564,2020-02-17,461,1
1565,2020-01-22,526,1
1566,2020-01-04,423,1
1567,2020-02-07,539,1
1568,2020-03-08,418,1
1569,2020-02-14,525,1
1570,2020-03-23,411,1
1571,2020-03-17,455,1
1572,2020-02-12,446,1
1573,2020-01-02,435,1
1574,2020-03-15,478,1
1575,2020-01-09,501,1
1576,2020-02-20,381,1
1577,2020-03-05,377,1
1578,2020-03-26,394,1
1579,2020-02-07,405,1
1580,2020-01-07,370,1
1581,2020-03-21,531,1
1582,2020-02-05,557,1
1583,2020-01-08,369,1
1584,2020-02-25,410,1
1585,2020-03-06,500,1
1586,2020-03-02,467,1
1587,2020-03-15,446,1
1588,2020-02-07,465,1
1589,2020-01-07,427,1
1590,2020-03-20,416,1
1591,2020-02-05,402,1
1592,2020-02-05,494,1
1593,2020-02-26,469,1
1594,2020-03-02,526,1
1595,2020-03-04,470,1
1596,2020-02-19,409,1
1597,2020-01-15,516,1
1598,2020-03-26,440,1
1599,2020-02-13,403,1
1600,2020-03-25,524,1
1601,2020-01-30,529,1
1602,2020-01-12,458,1
1603,2020-03-21,418,1
1604,2020-03-13,404,1
1605,2020-01-15,371,1
1606,2020-01-11,387,1
1607,2020-01-05,408,1
1608,2020-03-24,419,1
1609,2020-03-16,487,1
1610,2020-01-27,489,1
1611,2020-02-10,511,1
1612,2020-03-12,462,1
1613,2020-02-10,442,1
1614,2020-02-29,434,1
1615,2020-02-13,468,1
1616,2020-03-23,509,1
1617,2020-01-05,484,1
1618,2020-02-20,373,1
1619,2020-03-26,474,1
1620,2020-01-03,398,1
1621,2020-02-03,442,1
1622,2020-03-10,423,1
1623,2020-02-04,482,1
1624,2020-02-06,470,1
1625,2020-01-14,492,1
1626,2020-02-26,444,1
1627,2020-01-09,487,1
1628,2020-02-12,514,1
1629,2020-01-21,421,1
1630,2020-03-21,475,1
1631,2020-03-24,390,1
1632,2020-03-18,467,1
1633,2020-01-21,599,1
1634,2020-01-25,486,1
1635,2020-02-18,443,1
1636,2020-01-04,479,1
1637,2020-03-27,409,1
1638,2020-02-08,426,1
1639,2020-03-21,479,1
1640,2020-03-23,509,1
1641,2020-03-15,425,1
1642,2020-03-02,451,1
1643,2020-03-12,469,1
1644,2020-03-03,426,1
1645,2020-01-16,379,1
1646,2020-03-29,476,1
1647,2020-02-14,431,1
1648,2020-02-03,470,1
1649,2020-02-09,512,1
1650,2020-01-19,428,1
1651,2020-03-05,475,1
1652,2020-02-15,447,1
1653,2020-01-10,447,1
1654,2020-01-04,553,1
1655,2020-01-17,494,1
1656,2020-03-22,399,1
1657,2020-02-22,470,1
1658,2020-01-25,417,1
1659,2020-02-12,462,1
1660,2020-03-19,418,1
1661,2020-01-03,469,1
1662,2020-01-31,515,1
1663,2020-02-09,445,1
1664,2020-02-12,454,1
1665,2020-01-14,470,1
1666,2020-01-04,493,1
1667,2020-03-04,454,1
1668,2020-01-30,377,1
1669,2020-02-14,461,1
1670,2020-03-25,397,1
1671,2020-02-21,456,1
1672,2020-01-26,574,1
1673,2020-03-09,398,1
1674,2020-03-12,433,1
1675,2020-01-20,401,1
1676,2020-02-20,541,1
1677,2020-01-11,405,1
1678,2020-01-21,519,1
1679,2020-01-20,457,1
1680,2020-03-11,500,1
1681,2020-03-04,376,1
1682,2020-03-04,485,1
1683,2020-03-03,438,1
1684,2020-03-15,481,1
1685,2020-01-12,447,1
1686,2020-01-14,420,1
1687,2020-01-19,447,1
1688,2020-02-28,439,1
1689,2020-01-29,387,1
1690,2020-03-23,417,1
1691,2020-01-30,514,1
1692,2020-03-31,521,1
1693,2020-03-31,445,1
1694,2020-02-10,428,1
1695,2020-01-13,467,1
1696,2020-02-09,498,1
1697,2020-01-17,480,1
1698,2020-01-16,416,1
1699,2020-03-28,465,1
1700,2020-01-22,408,1
1701,2020-03-26,508,1
1702,2020-01-22,423,1
1703,2020-03-29,411,1
1704,2020-02-15,551,1
1705,2020-02-18,419,1
1706,2020-02-11,401,1
1707,2020-02-15,548,1
1708,2020-03-14,491,1
1709,2020-02-27,485,1
1710,2020-02-16,428,1
1711,2020-03-29,432,1
1712,2020-02-13,451,1
1713,2020-03-05,489,1
1714,2020-02-28,452,1
1715,2020-01-19,465,1
1716,2020-03-07,522,1
1717,2020-01-07,450,1
1718,2020-02-10,433,1
1719,2020-01-21,373,1
1720,2020-02-07,442,1
1721,2020-02-05,502,1
1722,2020-02-10,474,1
1723,2020-03-25,418,1
1724,2020-02-18,433,1
1725,2020-02-23,426,1
1726,2020-01-17,460,1
1727,2020-02-05,509,1
1728,2020-01-04,512,1
1729,2020-02-02,515,1
1730,2020-02-21,456,1
1731,2020-02-20,442,1
1732,2020-02-03,575,1
1733,2020-02-21,443,1
1734,2020-01-06,405,1
1735,2020-03-18,539,1
1736,2020-02-02,390,1
1737,2020-02-07,487,1
1738,2020-01-18,425,1
1739,2020-02-22,506,1
1740,2020-01-21,508,1
1741,2020-03-26,496,1
1742,2020-03-13,395,1
1743,2020-03-10,448,1
1744,2020-01-01,441,1
1745,2020-03-21,418,1
1746,2020-01-01,466,1
1747,2020-03-13,405,1
1748,2020-02-07,343,1
1749,2020-01-29,458,1
1750,2020-03-09,444,1
1751,2020-02-01,411,1
1752,2020-01-01,385,1
1753,2020-03-01,433,1
1754,2020-01-21,473,1
1755,2020-01-09,443,1
1756,2020-01-14,533,1
1757,2020-01-31,531,1
1758,2020-03-29,417,1
1759,2020-02-14,441,1
1760,2020-03-27,473,1
1761,2020-02-16,478,1
1762,2020-03-03,444,1
1763,2020-01-07,494,1
1764,2020-01-10,445,1
1765,2020-02-07,497,1
1766,2020-03-12,404,1
1767,2020-02-06,439,1
1768,2020-01-03,451,1
1769,2020-02-16,377,1
1770,2020-01-13,500,1
1771,2020-01-12,444,1
1772,2020-03-16,415,1
1773,2020-02-04,455,1
1774,2020-02-02,478,1
1775,2020-02-27,495,1
1776,2020-02-24,436,1
1777,2020-01-05,493,1
1778,2020-03-17,458,1
1779,2020-02-20,440,1
1780,2020-03-12,454,1
1781,2020-01-15,379,1
1782,2020-02-01,495,1
1783,2020-01-25,512,1
1784,2020-03-24,491,1
1785,2020-01-20,428,1
1786,2020-03-22,423,1
1787,2020-03-02,485,1
1788,2020-01-28,419,1
1789,2020-01-10,424,1
1790,2020-02-02,482,1
1791,2020-02-26,468,1
1792,2020-02-17,446,1
1793,2020-03-07,429,1
1794,2020-03-12,507,1
1795,2020-03-25,433,1
1796,2020-03-07,514,1
1797,2020-03-02,566,1
1798,2020-01-20,359,1
1799,2020-01-28,478,1
1800,2020-01-29,381,1
1801,2020-03-25,420,1
1802,2020-03-07,422,1
1803,2020-03-23,399,1
1804,2020-02-20,488,1
1805,2020-01-24,523,1
1806,2020-02-16,383,1
1807,2020-02-03,475,1
1808,2020-03-22,432,1
1809,2020-01-28,452,1
1810,2020-01-02,443,1
1811,2020-03-17,493,1
1812,2020-03-02,442,1
1813,2020-02-09,448,1
1814,2020-02-25,438,1
1815,2020-03-20,446,1
1816,2020-02-02,379,1
1817,2020-01-18,452,1
1818,2020-02-22,482,1
1819,2020-03-22,394,1
1820,2020-03-23,529,1
1821,2020-01-26,436,1
1822,2020-03-19,410,1
1823,2020-02-07,495,1
1824,2020-03-11,495,1
1825,2020-03-11,383,1
1826,2020-02-18,452,1
1827,2020-01-26,458,1
1828,2020-01-20,438,1
1829,2020-01-12,460,1
1830,2020-01-27,441,1
1831,2020-02-05,463,1
1832,2020-01-12,384,1
1833,2020-03-09,459,1
1834,2020-01-11,461,1
1835,2020-03-11,404,1
1836,2020-03-27,457,1
1837,2020-01-31,484,1
1838,2020-02-16,449,1
1839,2020-02-10,522,1
1840,2020-03-28,411,1
1841,2020-01-20,473,1
1842,2020-02-01,518,1
1843,2020-02-09,381,1
1844,2020-03-06,432,1
1845,2020-03-17,471,1
1846,2020-03-06,573,1
1847,2020-01-25,443,1
1848,2020-01-27,393,1
1849,2020-02-07,480,1
1850,2020-03-11,412,1
1851,2020-03-10,471,1
1852,2020-01-03,502,1
1853,2020-01-16,520,1
1854,2020-01-06,431,1
1855,2020-01-06,434,1
1856,2020-02-09,441,1
1857,2020-01-04,439,1
1858,2020-01-13,345,1
1859,2020-02-05,448,1
1860,2020-02-02,412,1
1861,2020-03-30,369,1
1862,2020-02-16,494,1
1863,2020-01-06,476,1
1864,2020-01-29,415,1
1865,2020-01-15,459,1
1866,2020-01-03,387,1
1867,2020-01-05,557,1
1868,2020-01-03,500,1
1869,2020-01-04,479,1
1870,2020-03-29,363,1
1871,2020-01-21,420,1
1872,2020-02-06,408,1
1873,2020-02-11,481,1
1874,2020-01-10,428,1
1875,2020-03-21,489,1
1876,2020-03-15,393,1
1877,2020-01-17,469,1
1878,2020-03-21,414,1
1879,2020-02-17,474,1
1880,2020-03-13,468,1
1881,2020-02-29,451,1
1882,2020-03-14,448,1
1883,2020-02-01,477,1
1884,2020-02-14,442,1
1885,2020-03-11,488,1
1886,2020-02-09,486,1
1887,2020-03-14,459,1
1888,2020-03-24,446,1
1889,2020-02-09,392,1
1890,2020-03-08,491,1
1891,2020-03-22,407,1
1892,2020-03-21,488,1
1893,2020-02-26,486,1
1894,2020-02-25,399,1
1895,2020-03-15,430,1
1896,2020-02-22,437,1
1897,2020-02-21,363,1
1898,2020-03-08,439,1
1899,2020-03-05,354,1
1900,2020-03-01,439,1
1901,2020-01-23,509,1
1902,2020-03-26,451,1
1903,2020-02-26,507,1
1904,2020-01-02,504,1
1905,2020-02-29,535,1
1906,2020-02-13,493,1
1907,2020-03-06,473,1
1908,2020-01-05,510,1
1909,2020-03-14,485,1
1910,2020-03-10,421,1
1911,2020-02-05,447,1
1912,2020-03-26,388,1
1913,2020-02-06,476,1
1914,2020-03-05,439,1
1915,2020-01-25,469,1
1916,2020-02-12,387,1
1917,2020-03-31,486,1
1918,2020-01-16,415,1
1919,2020-03-07,421,1
1920,2020-03-24,563,1
1921,2020-03-21,415,1
1922,2020-01-05,522,1
1923,2020-03-06,488,1
1924,2020-02-18,476,1
1925,2020-01-16,457,1
1926,2020-03-09,487,1
1927,2020-02-18,473,1
1928,2020-02-15,466,1
1929,2020-01-19,475,1
1930,2020-03-13,512,1
1931,2020-01-08,485,1
1932,2020-03-18,446,1
1933,2020-02-20,444,1
1934,2020-01-23,457,1
1935,2020-02-16,399,1
1936,2020-03-03,450,1
1937,2020-03-19,438,1
1938,2020-02-24,538,1
1939,2020-02-22,420,1
1940,2020-02-05,439,1
1941,2020-01-11,440,1
1942,2020-03-19,363,1
1943,2020-03-21,489,1
1944,2020-01-30,401,1
1945,2020-01-08,486,1
1946,2020-01-06,389,1
1947,2020-02-09,514,1
1948,2020-02-27,411,1
1949,2020-02-09,484,1
1950,2020-01-04,467,1
1951,2020-03-15,521,1
1952,2020-03-12,525,1
1953,2020-02-14,451,1
1954,2020-03-01,429,1
1955,2020-02-07,389,1
1956,2020-01-12,397,1
1957,2020-02-11,450,1
1958,2020-01-21,438,1
1959,2020-02-21,571,1
1960,2020-03-07,420,1
1961,2020-03-10,479,1
1962,2020-01-31,407,1
1963,2020-03-26,465,1
1964,2020-02-16,475,1
1965,2020-01-08,449,1
1966,2020-02-07,395,1
1967,2020-01-11,446,1
1968,2020-01-05,445,1
1969,2020-01-09,441,1
1970,2020-02-27,365,1
1971,2020-01-07,547,1
1972,2020-01-04,404,1
1973,2020-02-11,389,1
1974,2020-03-07,420,1
1975,2020-02-10,407,1
1976,2020-02-29,418,1
1977,2020-03-23,521,1
1978,2020-03-27,381,1
1979,2020-02-07,478,1
1980,2020-03-16,413,1
1981,2020-01-16,512,1
1982,2020-01-17,513,1
1983,2020-01-16,434,1
1984,2020-01-03,408,1
1985,2020-02-28,468,1
1986,2020-02-29,515,1
1987,2020-01-27,356,1
1988,2020-02-29,555,1
1989,2020-01-05,416,1
1990,2020-03-30,363,1
1991,2020-03-02,435,1
1992,2020-01-18,480,1
1993,2020-02-17,395,1
1994,2020-01-23,397,1
1995,2020-02-14,447,1
1996,2020-02-02,442,1
1997,2020-02-28,435,1
1998,2020-03-11,429,1
1999,2020-03-02,407,1
2000,2020-01-11,530,1
2001,2020-02-06,479,1
2002,2020-02-02,473,1
2003,2020-03-30,380,1
2004,2020-01-27,432,1
